id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_age_below_6_percentage,inhabitants_age_6_15_percentage,inhabitants_age_15_18_percentage,inhabitants_age_18_27_percentage,inhabitants_age_27_45_percentage,inhabitants_age_45_55_percentage,inhabitants_age_55_65_percentage,inhabitants_age_above_65_percentage,inhabitants_female_percentage,inhabitants_foreigners_percentage
102004,44289,3277,5075,1567,4987,13740,4580,5337,5726,21910,14243,100.0,7.39912845176003,11.458827248300933,3.53812459075617,11.260132312763892,31.023504707715233,10.341168235905078,12.050396260922577,12.928718191876087,49.470523154733684,32.159226896069
102005,23653,1821,2646,796,2355,6849,2335,3456,3395,11850,6575,100.0,7.698811990022407,11.186741639538326,3.36532363759354,9.956453726799982,28.956157781253967,9.871897856508689,14.61125438633577,14.353358981947324,50.099353147592275,27.79774235826322
102006,26377,1501,2428,672,2151,7047,2548,3807,6223,13575,4703,100.0,5.690563748720477,9.204989195132123,2.5476741100200933,8.154831861091102,26.716457519808923,9.659931000492854,14.43302877506919,23.592523789665236,51.465291731432686,17.829927588429314
103007,30975,1598,2719,813,2558,6902,3642,4824,7919,15644,4492,100.0,5.1589991928974985,8.778046811945117,2.624697336561743,8.258272800645681,22.282485875706215,11.757869249394673,15.573849878934626,25.565778853914445,50.50524616626312,14.502017756255045
104008,19708,836,1791,595,1311,3634,2475,3801,5265,9990,1171,100.0,4.241932210269941,9.087680129896489,3.0190785467830326,6.6521209661051355,18.439212502537043,12.558351938299166,19.286584128272782,26.715039577836414,50.69007509640755,5.941749543332657
104009,30412,1377,3049,893,1706,5658,3949,5912,7868,15389,1738,100.0,4.527817966592135,10.025647770616862,2.936340918058661,5.609627778508484,18.60449822438511,12.985005918716297,19.439694857293173,25.87136656582928,50.60173615678022,5.714849401552019
111001,6523,490,701,210,594,1554,787,1071,1116,3175,1273,100.0,7.511881036332975,10.746588992794727,3.219377586999847,9.106239460370995,23.823394143798865,12.065000766518473,16.41882569369922,17.1086923194849,48.6739230415453,19.515560325003833
111002,31394,2081,3411,1074,2983,8724,3234,4275,5612,15880,8723,100.0,6.628655157036377,10.865133464993312,3.4210358667261263,9.501815633560554,27.788749442568644,10.30133146461107,13.61725170414729,17.87602726635663,50.582913932598586,27.785564120532584
111003,28152,1636,2614,870,2472,7169,2825,3745,6821,14109,6650,100.0,5.811310031258881,9.285308326229043,3.0903665814151746,8.780903665814153,25.465331059960217,10.03481102585962,13.302784882068769,24.229184427394145,50.11722080136403,23.62176754759875
112004,17092,1065,1870,503,1439,4347,1946,2086,3836,8631,4054,100.0,6.230985256260238,10.940791013339574,2.942897261876902,8.419143458928154,25.43295108822841,11.385443482330915,12.204540135736016,22.44324830329979,50.497308682424524,23.718698806459162
112005,36140,2288,3422,1051,3481,10616,4134,4219,6929,18416,9245,100.0,6.330935251798561,9.468732706142777,2.908135030437189,9.631986718317654,29.37465412285556,11.43884892086331,11.67404537908135,19.172661870503596,50.9573879358052,25.581073602656335
113006,34481,1681,2425,759,3955,10501,3378,3650,8132,17558,9073,100.0,4.875148632580261,7.032858675792466,2.201212261825353,11.470084974333691,30.454453177112033,9.796699631681216,10.58553986253299,23.58400278414199,50.920796960645,26.313041965140222
113007,34636,2127,2726,742,4161,13111,4098,3273,4398,16787,11215,100.0,6.141009354428919,7.870423836470724,2.1422797089733225,12.013511952881395,37.85367825383993,11.831620279478,9.449705508719251,12.697771105208453,48.4669130384571,32.37960503522347
113008,10524,546,857,271,1271,3236,1008,1218,2117,5257,3046,100.0,5.188141391106043,8.14329152413531,2.5750665146332192,12.077156974534397,30.748764728240214,9.578107183580387,11.573546180159635,20.115925503610793,49.952489547700495,28.94336754085899
114009,35974,2024,2770,739,3563,14511,4446,3421,4500,17635,8367,100.0,5.6262856507477625,7.700005559570801,2.0542614110190693,9.904375382220493,40.33746594762884,12.35892589092122,9.509645855339969,12.509034302551845,49.02151553900039,23.25846444654473
114010,16574,946,1292,396,1765,5622,1620,1604,3329,8206,4773,100.0,5.707735006636901,7.7953421020876075,2.389284421382889,10.649209605406057,33.92059852781465,9.774345360202727,9.677808615904429,20.08567636056474,49.511282731989866,28.798117533486185
114011,28308,1625,2091,585,3167,8096,2642,2962,7140,14721,7208,100.0,5.740426734492017,7.386604493429419,2.066553624417126,11.187650134237671,28.59968913381376,9.333050727709482,10.46347322311714,25.222551928783382,52.002967359050444,25.46276670905751
115012,4940,369,568,168,451,1724,718,446,496,2414,941,100.0,7.469635627530365,11.497975708502024,3.4008097165991904,9.129554655870445,34.89878542510122,14.534412955465587,9.02834008097166,10.040485829959515,48.8663967611336,19.048582995951417
115013,31992,2056,3430,1005,2982,9585,4131,3903,4900,16317,5988,100.0,6.426606651662915,10.721430357589396,3.1414103525881467,9.321080270067517,29.960615153788446,12.912603150787696,12.19992498124531,15.316329082270569,51.00337584396099,18.717179294823705
121001,28714,1653,2328,703,3467,9012,3293,3711,4547,14172,9639,100.0,5.756773699240789,8.107543358640385,2.448283067493209,12.074249495019851,31.38538691927283,11.4682733161524,12.924009194121336,15.835480950059205,49.35571498223863,33.568990736226226
121002,28320,1604,2106,633,3052,8691,3006,3769,5459,14272,8690,100.0,5.663841807909605,7.436440677966101,2.235169491525424,10.77683615819209,30.6885593220339,10.614406779661017,13.308615819209042,19.276129943502827,50.3954802259887,30.68502824858757
122003,28299,1608,2376,722,3471,8210,3151,3657,5104,13883,10339,100.0,5.682179582317396,8.39605639775257,2.5513269020106715,12.265451076009754,29.01162585250362,11.13466906957843,12.922718117247959,18.035973002579595,49.05827061026891,36.53485988904202
122004,19881,1007,1670,524,2185,5264,2537,2836,3858,9372,7461,100.0,5.06513756853277,8.399979880287711,2.635682309742971,10.990392837382426,26.47754137115839,12.760927518736482,14.264876012273026,19.405462501886223,47.14048589105176,37.52829334540516
122005,11390,580,714,201,902,2945,1143,1624,3281,6071,2122,100.0,5.092186128182616,6.26865671641791,1.7647058823529411,7.919227392449517,25.85601404741001,10.03511852502195,14.258121158911324,28.805970149253728,53.30114135206321,18.630377524143988
124006,24223,1118,2257,717,1722,4000,2741,4335,7333,12375,1909,100.0,4.615448127812409,9.31759071956405,2.9599966973537546,7.108946043016967,16.51323122652025,11.315691697973,17.89621434174132,30.27288114601825,51.08780910704702,7.880939602856789
124007,32794,1367,3038,997,2471,5110,3953,5593,10265,17128,2666,100.0,4.168445447337928,9.263889735927304,3.04019027870952,7.534914923461609,15.582118680246387,12.054034274562419,17.054949076050498,31.301457583704334,52.229066292614505,8.129535890711717
125008,16672,776,1110,335,1531,4239,1822,2743,4116,8626,2744,100.0,4.654510556621881,6.657869481765835,2.009357005758157,9.18306142034549,25.425863723608444,10.928502879078694,16.452735124760075,24.68809980806142,51.739443378119,16.45873320537428
125009,32157,1509,2576,766,2792,7301,3591,5110,8512,16095,5489,100.0,4.6926019218210655,8.010697515315483,2.3820630033896197,8.682401965357466,22.704232359983827,11.167086481947942,15.890785832011693,26.470130920172902,50.05131075660043,17.06937836240943
126010,9758,630,1098,342,1079,2249,1047,1275,2038,4903,2773,100.0,6.456241032998565,11.252305800368928,3.5048165607706494,11.057593769215003,23.04775568764091,10.729657716745235,13.066202090592336,20.885427341668375,50.245952039352325,28.41770854683337
126011,27477,1869,3220,1056,3076,6521,3088,3178,5469,14200,7296,100.0,6.802052625832515,11.718892164355644,3.843214324707937,11.194817483713651,23.732576336572407,11.23849037376715,11.566037049168395,19.9039196418823,51.67958656330749,26.553117152527566
126012,13742,827,1619,594,1643,3191,1598,1689,2581,6935,3925,100.0,6.018046863629748,11.781400087323533,4.322514917770339,11.956047154708195,23.220783001018773,11.628583903361955,12.29078736719546,18.781836704991996,50.46572551302576,28.56207247853296
