id,inhabitants,inhabitants_with_migration_background,inhabitants_germans,inhabitants_germans_without_migration_background,inhabitants_germans_with_migration_background,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_percentage,inhabitants_germans_percentage,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners_percentage
04500938,8315,4181.0,5937.0,4134.0,1803.0,2378.0,100.0,50.28262176788936,71.40108238123872,49.71737823211064,21.683704149128083,28.598917618761277
04500939,6738,3566.0,4782.0,3172.0,1610.0,1956.0,100.0,52.923716236271886,70.97061442564559,47.076283763728114,23.894330661917483,29.02938557435441
04501040,5873,2753.0,4391.0,3120.0,1271.0,1482.0,100.0,46.87553209603269,74.76587774561553,53.12446790396731,21.641409841648223,25.234122254384474
04501041,5380,2571.0,3912.0,2809.0,1103.0,1468.0,100.0,47.78810408921933,72.71375464684014,52.21189591078067,20.501858736059482,27.28624535315985
04501042,3641,2179.0,2325.0,1462.0,863.0,1316.0,100.0,59.84619609997254,63.85608349354573,40.15380390002746,23.702279593518263,36.14391650645427
04501043,10952,5329.0,7890.0,5623.0,2267.0,3062.0,100.0,48.657779401022644,72.04163623082542,51.34222059897735,20.699415631848066,27.958363769174582
04501044,5293,2417.0,3886.0,2876.0,1010.0,1407.0,100.0,45.664084640090685,73.41772151898735,54.335915359909315,19.081806159078027,26.582278481012654
04501045,9378,4885.0,6396.0,4493.0,1903.0,2982.0,100.0,52.08999786734911,68.20217530390275,47.91000213265089,20.292173171251864,31.797824696097248
04501146,4729,2312.0,3336.0,2417.0,919.0,1393.0,100.0,48.889828716430536,70.54345527595686,51.110171283569464,19.433283992387395,29.456544724043138
04501147,5427,2443.0,4118.0,2984.0,1134.0,1309.0,100.0,45.01566242859775,75.87985995946195,54.98433757140225,20.8955223880597,24.12014004053805
04501148,4584,2325.0,3225.0,2259.0,966.0,1359.0,100.0,50.71989528795812,70.35340314136126,49.28010471204188,21.07329842931937,29.64659685863874
04501149,10040,4492.0,7407.0,5548.0,1859.0,2633.0,100.0,44.74103585657371,73.77490039840637,55.25896414342629,18.51593625498008,26.225099601593627
04501150,3041,1278.0,2288.0,1763.0,525.0,753.0,100.0,42.02564945741533,75.23840841828347,57.97435054258467,17.264057875698782,24.76159158171654
04501151,7398,2719.0,5925.0,4679.0,1246.0,1473.0,100.0,36.75317653419843,80.08921330089214,63.24682346580157,16.842389835090565,19.910786699107867
04501152,6913,3186.0,5087.0,3727.0,1360.0,1826.0,100.0,46.087082308693766,73.58599739621003,53.91291769130624,19.673079704903802,26.41400260378996
04501153,7457,3658.0,5395.0,3799.0,1596.0,2062.0,100.0,49.05457958964731,72.34812927450717,50.945420410352696,21.402708864154484,27.651870725492827
05100101,4518,1281.0,3921.0,3237.0,684.0,597.0,100.0,28.353253652058434,86.78618857901726,71.64674634794157,15.139442231075698,13.213811420982735
05100102,4366,1353.0,3583.0,3013.0,570.0,783.0,100.0,30.9894640403115,82.0659642693541,69.0105359596885,13.055428309665599,17.9340357306459
05100103,6065,3331.0,4105.0,2734.0,1371.0,1960.0,100.0,54.92168178070899,67.68342951360263,45.07831821929101,22.605111294311627,32.31657048639736
05100104,7045,3914.0,4624.0,3131.0,1493.0,2421.0,100.0,55.557132718239885,65.63520227111427,44.442867281760115,21.19233498935415,34.36479772888573
05100105,7753,1945.0,6809.0,5808.0,1001.0,944.0,100.0,25.08706307235909,87.82406810266994,74.91293692764091,12.91113117502902,12.175931897330065
05100206,3671,1778.0,2646.0,1893.0,753.0,1025.0,100.0,48.43366929991828,72.07845273767366,51.56633070008172,20.512122037591936,27.921547262326342
05100207,2323,728.0,2058.0,1595.0,463.0,265.0,100.0,31.338786052518298,88.59233749461902,68.6612139474817,19.93112354713732,11.407662505380973
05100208,11144,6008.0,7709.0,5136.0,2573.0,3435.0,100.0,53.9124192390524,69.1762383345298,46.087580760947596,23.088657573582196,30.823761665470208
05100209,11842,7000.0,8336.0,4842.0,3494.0,3506.0,100.0,59.11163654788043,70.39351460901875,40.88836345211958,29.505151156899174,29.606485390981252
05100210,7846,3607.0,5448.0,4239.0,1209.0,2398.0,100.0,45.97247004843232,69.43665562069845,54.02752995156768,15.409125669130766,30.563344379301554
05100211,6241,2609.0,4925.0,3632.0,1293.0,1316.0,100.0,41.80419804518507,78.91363563531485,58.19580195481493,20.71783368049992,21.08636436468515
05100312,4038,1936.0,2769.0,2102.0,667.0,1269.0,100.0,47.94452699356117,68.57355126300149,52.05547300643884,16.518078256562653,31.426448736998513
05100313,7421,4518.0,4707.0,2903.0,1804.0,2714.0,100.0,60.88128284597764,63.42810941921574,39.11871715402237,24.30939226519337,36.57189058078426
05100314,7557,4998.0,3948.0,2559.0,1389.0,3609.0,100.0,66.13735609368797,52.24295355299722,33.86264390631203,18.38030964668519,47.75704644700278
05100315,7330,3913.0,4667.0,3417.0,1250.0,2663.0,100.0,53.38335607094133,63.66984993178718,46.61664392905867,17.053206002728512,36.330150068212824
05100316,10546,5206.0,7446.0,5340.0,2106.0,3100.0,100.0,49.36468803337758,70.60496870851509,50.63531196662242,19.96965674189266,29.395031291484923
05100317,4545,2914.0,2132.0,1631.0,501.0,2413.0,100.0,64.11441144114411,46.90869086908691,35.885588558855886,11.023102310231023,53.09130913091309
05200418,3840,1026.0,3507.0,2814.0,693.0,333.0,100.0,26.718750000000004,91.328125,73.28125,18.046875,8.671875
05200419,1617,97.0,1582.0,1520.0,62.0,35.0,100.0,5.998763141620285,97.83549783549783,94.00123685837971,3.83426097711812,2.1645021645021645
05200420,5902,2231.0,4838.0,3671.0,1167.0,1064.0,100.0,37.80074550999662,81.97221280921721,62.19925449000338,19.772958319213828,18.027787190782785
05200421,4424,1627.0,3363.0,2797.0,566.0,1061.0,100.0,36.776672694394215,76.01717902350813,63.22332730560579,12.793851717902353,23.982820976491862
05200422,1199,381.0,990.0,818.0,172.0,209.0,100.0,31.77648040033361,82.56880733944955,68.22351959966639,14.345287739783153,17.431192660550458
05200423,6814,2869.0,5077.0,3945.0,1132.0,1737.0,100.0,42.10449075432932,74.50836513061344,57.895509245670674,16.612855884942764,25.49163486938656
05200524,3393,1073.0,2945.0,2320.0,625.0,448.0,100.0,31.62393162393162,86.79634541703507,68.37606837606837,18.420277040966695,13.203654582964926
05200525,2500,827.0,2170.0,1673.0,497.0,330.0,100.0,33.08,86.8,66.92,19.88,13.200000000000001
05200526,5770,3742.0,3296.0,2028.0,1268.0,2474.0,100.0,64.8526863084922,57.12305025996534,35.1473136915078,21.97573656845754,42.87694974003466
05200527,12039,8261.0,7182.0,3778.0,3404.0,4857.0,100.0,68.61865603455436,59.65611761774233,31.381343965445634,28.2747736522967,40.34388238225766
05200528,7345,2634.0,5966.0,4711.0,1255.0,1379.0,100.0,35.86113002042205,81.22532334921716,64.13886997957793,17.08645336963921,18.774676650782844
05200629,8455,4095.0,5852.0,4360.0,1492.0,2603.0,100.0,48.43287995269072,69.21348314606742,51.56712004730929,17.64636309875813,30.786516853932582
05200630,10087,4503.0,7199.0,5584.0,1615.0,2888.0,100.0,44.641617924060675,71.36908892634084,55.358382075939325,16.010706850401508,28.630911073659167
05200631,8674,4114.0,6023.0,4560.0,1463.0,2651.0,100.0,47.42909845515334,69.43739912381831,52.57090154484667,16.86649757897164,30.562600876181694
05200632,3420,1688.0,2467.0,1732.0,735.0,953.0,100.0,49.35672514619883,72.13450292397661,50.64327485380117,21.49122807017544,27.865497076023395
05200633,2169,794.0,1786.0,1375.0,411.0,383.0,100.0,36.60673121254034,82.34209313047486,63.393268787459654,18.948824343015215,17.657906869525128
05200634,4328,944.0,3822.0,3384.0,438.0,506.0,100.0,21.811460258780038,88.30868761552681,78.18853974121997,10.12014787430684,11.691312384473198
05300735,4504,2992.0,3184.0,1512.0,1672.0,1320.0,100.0,66.42984014209591,70.69271758436945,33.57015985790409,37.12255772646537,29.307282415630553
05300736,3542,2007.0,2736.0,1535.0,1201.0,806.0,100.0,56.662902315076224,77.24449463579899,43.33709768492377,33.90739695087521,22.755505364201017
05300737,11937,6216.0,8672.0,5721.0,2951.0,3265.0,100.0,52.073385272681584,72.64806902906929,47.92661472731842,24.72145430175086,27.35193097093072
05300838,12,0.0,12.0,12.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0
05300839,8508,4737.0,5849.0,3771.0,2078.0,2659.0,100.0,55.67700987306065,68.74706158909262,44.32299012693935,24.424071462153268,31.252938410907383
05300840,525,318.0,338.0,207.0,131.0,187.0,100.0,60.57142857142858,64.38095238095238,39.42857142857143,24.952380952380953,35.61904761904762
05300841,4561,2378.0,3168.0,2183.0,985.0,1393.0,100.0,52.13768910326683,69.45845209383907,47.86231089673317,21.596141197105897,30.541547906160933
05400942,3684,850.0,3320.0,2834.0,486.0,364.0,100.0,23.07274701411509,90.11943539630836,76.9272529858849,13.192182410423452,9.88056460369164
05400943,10594,2422.0,9732.0,8172.0,1560.0,862.0,100.0,22.861997356994525,91.86331885973192,77.13800264300548,14.72531621672645,8.136681140268076
05400944,2186,439.0,2001.0,1747.0,254.0,185.0,100.0,20.082342177493135,91.53705397987191,79.91765782250685,11.61939615736505,8.462946020128088
05400945,3642,686.0,3385.0,2956.0,429.0,257.0,100.0,18.835804503020317,92.943437671609,81.16419549697969,11.779242174629324,7.056562328390995
06100101,6889,2069.0,5847.0,4820.0,1027.0,1042.0,100.0,30.033386558281315,84.87443750907244,69.96661344171868,14.907824067353753,15.125562490927566
06100102,9050,3844.0,6859.0,5206.0,1653.0,2191.0,100.0,42.47513812154696,75.79005524861878,57.52486187845304,18.265193370165747,24.209944751381215
06100103,6138,2161.0,5134.0,3977.0,1157.0,1004.0,100.0,35.20690778755295,83.64288041707397,64.79309221244705,18.849788204626915,16.357119582926035
06100204,6816,2709.0,5419.0,4107.0,1312.0,1397.0,100.0,39.74471830985916,79.50410798122066,60.25528169014085,19.248826291079812,20.495892018779344
06100205,9939,3856.0,7939.0,6083.0,1856.0,2000.0,100.0,38.7966596237046,79.87725123251836,61.2033403762954,18.67391085622296,20.12274876748164
06100206,7714,2801.0,6191.0,4913.0,1278.0,1523.0,100.0,36.31060409644802,80.2566761731916,63.68939590355198,16.567280269639618,19.7433238268084
06100207,8185,3270.0,6382.0,4915.0,1467.0,1803.0,100.0,39.951130116065976,77.97189981673793,60.04886988393403,17.92302993280391,22.028100183262065
06100208,7044,2491.0,5781.0,4553.0,1228.0,1263.0,100.0,35.36342986939239,82.06984667802385,64.63657013060761,17.43327654741624,17.93015332197615
06100209,9362,3848.0,7324.0,5514.0,1810.0,2038.0,100.0,41.102328562273016,78.2311471907712,58.897671437726984,19.333475753044223,21.768852809228797
06100210,4916,1663.0,4040.0,3253.0,787.0,876.0,100.0,33.828315703824245,82.1806346623271,66.17168429617575,16.008950366151343,17.819365337672906
06200311,4858,1423.0,4164.0,3435.0,729.0,694.0,100.0,29.291889666529435,85.71428571428571,70.70811033347056,15.00617538081515,14.285714285714285
06200312,6213,2281.0,4896.0,3932.0,964.0,1317.0,100.0,36.71334299050378,78.80251086431676,63.28665700949622,15.515853854820538,21.197489135683245
06200313,7381,2817.0,5876.0,4564.0,1312.0,1505.0,100.0,38.16556022219211,79.60980896897439,61.83443977780788,17.775369191166508,20.390191031025605
06200314,7176,2537.0,5807.0,4639.0,1168.0,1369.0,100.0,35.35395763656633,80.92251950947603,64.64604236343366,16.276477146042364,19.077480490523968
06200315,6938,2630.0,5628.0,4308.0,1320.0,1310.0,100.0,37.90717786105506,81.11847794753531,62.09282213894494,19.025655808590372,18.881522052464685
06200316,5790,2731.0,4223.0,3059.0,1164.0,1567.0,100.0,47.167530224525045,72.93609671848014,52.832469775474955,20.10362694300518,27.063903281519863
06200317,6295,1539.0,5596.0,4756.0,840.0,699.0,100.0,24.44797458300238,88.89594916600475,75.55202541699761,13.343923749007146,11.104050833995235
06200418,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06200419,4542,2622.0,3144.0,1920.0,1224.0,1398.0,100.0,57.72787318361955,69.22060766182298,42.27212681638045,26.948480845442536,30.779392338177015
06200420,7123,2303.0,5938.0,4820.0,1118.0,1185.0,100.0,32.33188263372175,83.363751228415,67.66811736627825,15.69563386213674,16.63624877158501
06200421,8475,2794.0,6834.0,5681.0,1153.0,1641.0,100.0,32.96755162241888,80.63716814159292,67.03244837758112,13.604719764011799,19.362831858407077
06200422,7063,1845.0,5983.0,5218.0,765.0,1080.0,100.0,26.12204445702959,84.70904714710463,73.87795554297041,10.83109160413422,15.290952852895371
06200423,8642,2841.0,7331.0,5801.0,1530.0,1311.0,100.0,32.87433464475816,84.8299004859986,67.12566535524184,17.704235130756768,15.17009951400139
06300524,5673,1610.0,4792.0,4063.0,729.0,881.0,100.0,28.380045831129912,84.47029790234444,71.61995416887008,12.85034373347435,15.529702097655562
06300525,5815,1855.0,4765.0,3960.0,805.0,1050.0,100.0,31.900257953568357,81.94325021496131,68.09974204643164,13.843508168529665,18.056749785038694
06300526,3359,1180.0,2745.0,2179.0,566.0,614.0,100.0,35.129502828222684,81.72075022328073,64.87049717177732,16.850253051503426,18.27924977671926
06300527,8545,2802.0,7186.0,5743.0,1443.0,1359.0,100.0,32.79110590988882,84.09596255119953,67.20889409011117,16.887068461088354,15.904037448800468
06300528,10903,3017.0,9458.0,7886.0,1572.0,1445.0,100.0,27.671283133082635,86.74676694487755,72.32871686691736,14.418050077960196,13.253233055122443
06300629,6980,2225.0,5788.0,4755.0,1033.0,1192.0,100.0,31.876790830945556,82.92263610315186,68.12320916905445,14.79942693409742,17.077363896848137
06300630,5515,2402.0,4002.0,3113.0,889.0,1513.0,100.0,43.55394378966455,72.56572982774252,56.44605621033545,16.11967361740707,27.43427017225748
06300631,3010,1215.0,2203.0,1795.0,408.0,807.0,100.0,40.365448504983384,73.18936877076412,59.63455149501661,13.554817275747508,26.81063122923588
06300632,13636,4429.0,11623.0,9207.0,2416.0,2013.0,100.0,32.48019947198592,85.23760633616897,67.51980052801409,17.717805808154885,14.762393663831036
06300633,11912,3592.0,10013.0,8320.0,1693.0,1899.0,100.0,30.15446608462055,84.05809267965077,69.84553391537945,14.212558764271325,15.941907320349227
06300634,8300,2241.0,7164.0,6059.0,1105.0,1136.0,100.0,27.0,86.3132530120482,73.0,13.313253012048193,13.686746987951807
06400735,10111,2627.0,8682.0,7484.0,1198.0,1429.0,100.0,25.98160419345267,85.86687765799624,74.01839580654732,11.848481851448916,14.133122342003759
06400736,5188,1234.0,4697.0,3954.0,743.0,491.0,100.0,23.785659213569776,90.53585196607557,76.21434078643023,14.321511179645336,9.464148033924442
06400737,11199,3924.0,8563.0,7275.0,1288.0,2636.0,100.0,35.038842753817306,76.46218412358246,64.9611572461827,11.501026877399768,23.537815876417536
06400838,7311,1526.0,6614.0,5785.0,829.0,697.0,100.0,20.87265763917385,90.46642046231706,79.12734236082615,11.339078101490903,9.533579537682943
06400839,5418,1412.0,4736.0,4006.0,730.0,682.0,100.0,26.06127722406792,87.41232927279438,73.93872277593208,13.473606496862311,12.58767072720561
06400840,7036,1419.0,6367.0,5617.0,750.0,669.0,100.0,20.16770892552587,90.49175667993178,79.83229107447414,10.659465605457646,9.50824332006822
06400841,6203,1989.0,5122.0,4214.0,908.0,1081.0,100.0,32.06512977591488,82.57294857327099,67.93487022408512,14.638078349185879,17.427051426729
06400842,4796,1911.0,4093.0,2885.0,1208.0,703.0,100.0,39.845704753961634,85.3419516263553,60.15429524603837,25.18765638031693,14.658048373644702
06400843,4681,1477.0,3924.0,3204.0,720.0,757.0,100.0,31.5530869472335,83.82824182866909,68.4469130527665,15.381328775902587,16.171758171330914
06400844,7216,2604.0,5913.0,4612.0,1301.0,1303.0,100.0,36.08647450110865,81.9429046563193,63.91352549889135,18.02937915742794,18.05709534368071
07100101,9754,5013.0,6937.0,4741.0,2196.0,2817.0,100.0,51.394299774451504,71.11954070125077,48.605700225548496,22.513840475702278,28.880459298749233
07100102,8716,4830.0,5625.0,3886.0,1739.0,3091.0,100.0,55.415328132170714,64.53648462597522,44.58467186782928,19.95181275814594,35.46351537402479
07100103,7871,5218.0,4868.0,2653.0,2215.0,3003.0,100.0,66.29399059839919,61.847287511116754,33.70600940160081,28.141278109515945,38.152712488883246
07100204,10520,4530.0,7784.0,5990.0,1794.0,2736.0,100.0,43.06083650190114,73.99239543726236,56.93916349809886,17.0532319391635,26.00760456273764
07100205,5237,3546.0,3232.0,1691.0,1541.0,2005.0,100.0,67.71052129081535,61.714722169180824,32.28947870918465,29.42524345999618,38.28527783081917
07100206,8364,4347.0,5903.0,4017.0,1886.0,2461.0,100.0,51.972740315638454,70.57627929220469,48.02725968436155,22.54901960784314,29.423720707795315
07200307,10566,4261.0,8308.0,6305.0,2003.0,2258.0,100.0,40.32746545523377,78.6295665341662,59.67253454476623,18.95703198939996,21.37043346583381
07200308,10713,5293.0,7557.0,5420.0,2137.0,3156.0,100.0,49.40726220479791,70.54046485578269,50.59273779520209,19.947727060580604,29.45953514421731
07200409,9285,3627.0,7298.0,5658.0,1640.0,1987.0,100.0,39.06300484652665,78.59989229940764,60.93699515347334,17.662897145934302,21.40010770059235
07200410,5611,3167.0,3879.0,2444.0,1435.0,1732.0,100.0,56.44270183567991,69.13206202103012,43.55729816432009,25.574763856710035,30.867937978969877
07200411,2737,1264.0,2031.0,1473.0,558.0,706.0,100.0,46.18195104128608,74.2053343076361,53.818048958713916,20.387285348922177,25.7946656923639
07200412,2653,1644.0,1693.0,1009.0,684.0,960.0,100.0,61.967583867320016,63.814549566528456,38.032416132679984,25.782133433848475,36.185450433471544
07200413,7666,2883.0,6032.0,4783.0,1249.0,1634.0,100.0,37.6076180537438,78.68510305243935,62.392381946256194,16.292721106183148,21.31489694756066
07200414,3784,1614.0,2923.0,2170.0,753.0,861.0,100.0,42.653276955602536,77.24630021141648,57.346723044397464,19.89957716701903,22.75369978858351
07300515,6957,2095.0,5932.0,4862.0,1070.0,1025.0,100.0,30.113554693114846,85.2666379186431,69.88644530688515,15.380192611757943,14.733362081356907
07300516,8871,2933.0,7288.0,5938.0,1350.0,1583.0,100.0,33.062788862585954,82.15533761695411,66.93721113741404,15.218126479540075,17.844662383045883
07300517,10429,4180.0,8013.0,6249.0,1764.0,2416.0,100.0,40.08054463515198,76.83382874676383,59.91945536484802,16.914373381915812,23.16617125323617
07300618,9187,3346.0,7433.0,5841.0,1592.0,1754.0,100.0,36.42102971590291,80.9078045063677,63.57897028409709,17.3288342222706,19.092195493632307
07300619,12188,5957.0,9076.0,6231.0,2845.0,3112.0,100.0,48.8759435510338,74.46668854611093,51.12405644896619,23.342632097144733,25.533311453889073
07400720,11628,5213.0,9130.0,6415.0,2715.0,2498.0,100.0,44.83144134846921,78.51737186102511,55.16855865153079,23.348813209494324,21.48262813897489
07400721,7446,3925.0,4572.0,3521.0,1051.0,2874.0,100.0,52.71286596830513,61.402095084609186,47.28713403169487,14.114961052914316,38.597904915390814
07400822,3288,1398.0,2448.0,1890.0,558.0,840.0,100.0,42.518248175182485,74.45255474452554,57.481751824817515,16.970802919708028,25.547445255474454
07400823,9692,3934.0,7726.0,5758.0,1968.0,1966.0,100.0,40.5901774659513,79.71522905489064,59.40982253404869,20.30540652084193,20.28477094510937
07400824,7373,3231.0,5562.0,4142.0,1420.0,1811.0,100.0,43.82205343822053,75.43740675437407,56.17794656177947,19.259460192594602,24.562593245625933
07400825,7167,3355.0,5336.0,3812.0,1524.0,1831.0,100.0,46.81177619645598,74.45235105343937,53.18822380354402,21.264127249895353,25.547648946560624
07400826,5038,1606.0,4266.0,3432.0,834.0,772.0,100.0,31.877729257641924,84.67645891226677,68.12227074235808,16.55418816990869,15.323541087733227
07400927,11455,5787.0,8121.0,5668.0,2453.0,3334.0,100.0,50.5194238323876,70.89480576167612,49.4805761676124,21.414229594063727,29.10519423832388
07400928,3910,2429.0,2371.0,1481.0,890.0,1539.0,100.0,62.12276214833759,60.63938618925832,37.87723785166241,22.762148337595907,39.36061381074169
07501029,8608,4151.0,6407.0,4457.0,1950.0,2201.0,100.0,48.222583643122675,74.43076208178438,51.777416356877325,22.653345724907062,25.569237918215613
07501030,8798,4084.0,6641.0,4714.0,1927.0,2157.0,100.0,46.41964082746078,75.48306433280291,53.58035917253922,21.902705160263697,24.51693566719709
07501031,9128,3514.0,7416.0,5614.0,1802.0,1712.0,100.0,38.49693251533742,81.24452234881683,61.50306748466258,19.74145486415425,18.75547765118317
07501032,6366,2694.0,5133.0,3672.0,1461.0,1233.0,100.0,42.31856738925542,80.63147973609802,57.68143261074458,22.95004712535344,19.368520263901978
07501133,8348,3921.0,5984.0,4427.0,1557.0,2364.0,100.0,46.96933397220891,71.68183996166746,53.030666027791085,18.65117393387638,28.318160038332536
07501134,10578,3683.0,8902.0,6895.0,2007.0,1676.0,100.0,34.8175458498771,84.15579504632255,65.1824541501229,18.97334089619966,15.844204953677444
07501135,2252,710.0,1914.0,1542.0,372.0,338.0,100.0,31.527531083481346,84.9911190053286,68.47246891651865,16.518650088809945,15.008880994671403
07601236,10327,5119.0,7464.0,5208.0,2256.0,2863.0,100.0,49.56909073302992,72.27655659920596,50.43090926697008,21.845647332235888,27.723443400794036
07601237,4775,1519.0,4074.0,3256.0,818.0,701.0,100.0,31.81151832460733,85.31937172774869,68.18848167539267,17.130890052356023,14.680628272251308
07601238,2846,1287.0,2311.0,1559.0,752.0,535.0,100.0,45.221363316936056,81.20168657765284,54.77863668306395,26.423049894588896,18.798313422347153
07601339,5717,2692.0,4620.0,3025.0,1595.0,1097.0,100.0,47.08763337414728,80.81161448312052,52.91236662585273,27.8992478572678,19.18838551687948
07601340,6368,3007.0,5092.0,3361.0,1731.0,1276.0,100.0,47.220477386934675,79.96231155778895,52.779522613065325,27.18278894472362,20.037688442211056
07601341,2234,774.0,1845.0,1460.0,385.0,389.0,100.0,34.64637421665174,82.58728737690242,65.35362578334826,17.233661593554164,17.412712623097583
07601442,10421,2939.0,9051.0,7482.0,1569.0,1370.0,100.0,28.20266769024086,86.85346895691393,71.79733230975914,15.056136647154784,13.146531043086076
07601443,10830,2990.0,9527.0,7840.0,1687.0,1303.0,100.0,27.60849492151431,87.96860572483841,72.39150507848568,15.577100646352724,12.031394275161588
07601544,9340,3630.0,7576.0,5710.0,1866.0,1764.0,100.0,38.86509635974304,81.1134903640257,61.13490364025695,19.97858672376874,18.886509635974306
07601545,8544,3804.0,6570.0,4740.0,1830.0,1974.0,100.0,44.52247191011236,76.89606741573034,55.47752808988764,21.418539325842698,23.103932584269664
07601546,6944,1700.0,6198.0,5244.0,954.0,746.0,100.0,24.481566820276498,89.25691244239631,75.5184331797235,13.738479262672811,10.743087557603687
07601547,3813,1045.0,3194.0,2768.0,426.0,619.0,100.0,27.406241804353527,83.76606346708628,72.59375819564647,11.17230527143981,16.233936532913717
07601548,2886,647.0,2597.0,2239.0,358.0,289.0,100.0,22.41857241857242,89.98613998613999,77.58142758142759,12.404712404712406,10.013860013860015
08100101,4656,2719.0,2855.0,1937.0,918.0,1801.0,100.0,58.39776632302406,61.31872852233678,41.60223367697595,19.716494845360824,38.68127147766323
08100102,8171,4548.0,5223.0,3623.0,1600.0,2948.0,100.0,55.660261901847996,63.92118467751805,44.339738098152,19.58144657936605,36.07881532248195
08100103,7140,3708.0,4804.0,3432.0,1372.0,2336.0,100.0,51.932773109243705,67.28291316526611,48.0672268907563,19.215686274509807,32.71708683473389
08100104,6697,4092.0,4130.0,2605.0,1525.0,2567.0,100.0,61.101985963864415,61.669404210840675,38.89801403613558,22.771390174705093,38.330595789159325
08100105,6389,4102.0,3976.0,2287.0,1689.0,2413.0,100.0,64.20410079824698,62.231961183283765,35.79589920175301,26.436061981530756,37.768038816716235
08100206,9363,5623.0,5742.0,3740.0,2002.0,3621.0,100.0,60.05553775499306,61.32649791733419,39.94446224500694,21.382035672327245,38.67350208266581
08100207,7438,5169.0,4759.0,2269.0,2490.0,2679.0,100.0,69.49448776552836,63.98225329389621,30.50551223447163,33.476741059424576,36.01774670610379
08100208,12035,7063.0,7489.0,4972.0,2517.0,4546.0,100.0,58.68716244287495,62.2268383880349,41.31283755712506,20.914000830909846,37.7731616119651
08100209,8831,5479.0,5189.0,3352.0,1837.0,3642.0,100.0,62.04280375948363,58.75891744989242,37.95719624051636,20.801721209376062,41.24108255010758
08100310,7577,4010.0,5165.0,3567.0,1598.0,2412.0,100.0,52.92332057542563,68.1668206414148,47.07667942457437,21.09014121684044,31.83317935858519
08100311,7083,3553.0,4792.0,3530.0,1262.0,2291.0,100.0,50.162360581674434,67.65494846816321,49.837639418325566,17.81730904983764,32.345051531836795
08100312,11372,6121.0,7547.0,5251.0,2296.0,3825.0,100.0,53.82518466408723,66.36475553992261,46.17481533591277,20.189940204009847,33.63524446007739
08100313,3732,1480.0,2937.0,2252.0,685.0,795.0,100.0,39.657020364415864,78.69774919614147,60.342979635584136,18.35476956055734,21.30225080385852
08100314,7943,4979.0,4706.0,2964.0,1742.0,3237.0,100.0,62.68412438625205,59.247135842880525,37.315875613747956,21.931260229132572,40.752864157119475
08100415,6405,3577.0,4156.0,2828.0,1328.0,2249.0,100.0,55.84699453551912,64.88680718188915,44.15300546448088,20.733801717408276,35.113192818110846
08100416,6611,3656.0,4296.0,2955.0,1341.0,2315.0,100.0,55.301769777643315,64.98260474965966,44.69823022235668,20.28437452730298,35.01739525034034
08100417,9615,5485.0,6110.0,4130.0,1980.0,3505.0,100.0,57.04628185127405,63.54654186167446,42.95371814872595,20.59282371294852,36.45345813832554
08100418,9213,4591.0,6346.0,4622.0,1724.0,2867.0,100.0,49.831759470313685,68.88092912189298,50.168240529686315,18.712688592206664,31.119070878107024
08100419,7237,4736.0,4214.0,2501.0,1713.0,3023.0,100.0,65.44148127677214,58.22854774077656,34.558518723227856,23.670029017548707,41.77145225922344
08100520,5709,4428.0,3376.0,1281.0,2095.0,2333.0,100.0,77.56174461376773,59.13469959712734,22.438255386232264,36.69644421089508,40.865300402872656
08100521,9367,6564.0,6313.0,2803.0,3510.0,3054.0,100.0,70.07579801430555,67.39617807195474,29.92420198569446,37.47197608626028,32.60382192804527
08200622,5812,4202.0,3049.0,1610.0,1439.0,2763.0,100.0,72.29869236063318,52.460426703372335,27.701307639366828,24.759119064005507,47.539573296627665
08200623,6414,3443.0,4342.0,2971.0,1371.0,2072.0,100.0,53.6794512004989,67.69566573121297,46.3205487995011,21.37511693171188,32.30433426878703
08200624,9028,4910.0,6358.0,4118.0,2240.0,2670.0,100.0,54.386353566681436,70.42534337616306,45.613646433318564,24.81169694284448,29.574656623836955
08200725,2547,960.0,2153.0,1587.0,566.0,394.0,100.0,37.69140164899882,84.5308205732234,62.30859835100118,22.22222222222222,15.4691794267766
08200726,6153,2113.0,5159.0,4040.0,1119.0,994.0,100.0,34.340971883634,83.8452787258248,65.659028116366,18.186250609458803,16.1547212741752
08200727,8093,3013.0,6612.0,5080.0,1532.0,1481.0,100.0,37.22970468305943,81.70023477078956,62.77029531694056,18.929939453849006,18.29976522921043
08200728,1202,433.0,1013.0,769.0,244.0,189.0,100.0,36.02329450915141,84.27620632279535,63.97670549084859,20.299500831946755,15.72379367720466
08200729,1871,750.0,1553.0,1121.0,432.0,318.0,100.0,40.085515766969536,83.00374131480491,59.914484233030464,23.089257081774452,16.996258685195084
08200730,3378,1310.0,2680.0,2068.0,612.0,698.0,100.0,38.78034339846062,79.33688573120189,61.21965660153938,18.117229129662523,20.663114268798104
08200831,8260,2802.0,7004.0,5458.0,1546.0,1256.0,100.0,33.922518159806295,84.79418886198548,66.07748184019371,18.716707021791766,15.205811138014527
