id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_age_below_6_percentage,inhabitants_age_6_15_percentage,inhabitants_age_15_18_percentage,inhabitants_age_18_27_percentage,inhabitants_age_27_45_percentage,inhabitants_age_45_55_percentage,inhabitants_age_55_65_percentage,inhabitants_age_above_65_percentage,inhabitants_female_percentage,inhabitants_foreigners_percentage
02400520,5924,319,455,120,514,1641,586,695,1594,3058,1502,100.0,5.384875084402431,7.680621201890614,2.025658338960162,8.676569885212695,27.700877785280216,9.891964888588792,11.731937879810939,26.907494935854153,51.62052667116813,25.354490209318026
02400521,8746,485,667,171,786,3577,986,842,1232,4393,2390,100.0,5.545392179281958,7.626343471301167,1.9551795106334324,8.98696546992911,40.898696546992916,11.27372513148868,9.62725817516579,14.086439515206953,50.228675966155954,27.32677795563686
02400522,11511,632,889,227,941,4755,1609,1168,1290,5787,2676,100.0,5.490400486491183,7.723047519763703,1.9720267570150292,8.174789331943359,41.30831378681261,13.977934149943533,10.146816088958388,11.206671879072191,50.27365129007036,23.24732864216836
02400623,14242,778,1038,288,1798,5275,1338,1284,2443,7099,5043,100.0,5.462715910686701,7.2883022047465245,2.022187894958573,12.624631371998316,37.03833731217526,9.394747928661705,9.015587698356972,17.153489678415955,49.84552731357955,35.409352619014186
02400624,11967,560,691,238,1665,4649,1635,1286,1243,5634,3719,100.0,4.6795353889863796,5.774212417481407,1.988802540319211,13.913261469039858,38.84850004178156,13.662572073201304,10.746218768279435,10.386897300910839,47.079468538480825,31.077128770786327
02400625,1315,82,58,13,135,818,118,50,41,588,730,100.0,6.23574144486692,4.410646387832699,0.988593155893536,10.26615969581749,62.20532319391635,8.97338403041825,3.802281368821293,3.11787072243346,44.71482889733841,55.51330798479087
02500726,9174,458,587,151,846,4493,1311,771,557,4318,2630,100.0,4.9923697405711795,6.3985175495966855,1.6459559625027251,9.221713538260301,48.97536516241552,14.290385873119686,8.404185742315239,6.071506431218662,47.067800305210376,28.667974711140175
02500727,6433,342,433,148,524,2884,935,607,560,3157,1724,100.0,5.316337634074304,6.730918700450801,2.3006373387222134,8.145499766827296,44.83133841131664,14.534431835846418,9.435722058137728,8.705114254624592,49.075081610446134,26.799316026737134
02500728,10113,512,750,239,885,4738,1632,878,479,4931,2635,100.0,5.062790467714823,7.416196974191634,2.3632947691090678,8.75111242954613,46.85058835162662,16.137644615840998,8.68189459112034,4.736477800850391,48.759023039651936,26.055572035993276
02500729,5406,292,468,90,529,2375,818,459,375,2576,1310,100.0,5.401405845357011,8.657047724750278,1.6648168701442843,9.785423603403625,43.932667406585274,15.131335553089158,8.49056603773585,6.9367369589345165,47.65075841657418,24.232334443211247
02500830,3985,218,246,73,335,1893,600,367,253,1888,1202,100.0,5.470514429109159,6.173149309912171,1.8318695106649938,8.406524466750314,47.50313676286073,15.056461731493098,9.209535759096612,6.348808030112924,47.37766624843162,30.163111668757843
02500831,7906,390,547,148,771,3792,1066,742,450,3836,2425,100.0,4.932962307108525,6.918795851252213,1.8719959524411838,9.752087022514546,47.9635719706552,13.483430306096636,9.385277004806476,5.691879585125221,48.52011130786744,30.672906653174802
02500832,9586,581,726,171,940,4927,1230,613,398,4498,3298,100.0,6.060922178176507,7.573544752764448,1.7838514500312956,9.805967035259753,51.39787189651576,12.831212184435635,6.394742332568329,4.151888170248279,46.922595451700396,34.4043396620071
02500833,10035,450,565,149,981,5163,1501,798,428,4799,3161,100.0,4.484304932735426,5.630293971101146,1.4848031888390634,9.77578475336323,51.449925261584454,14.95764823119083,7.952167414050821,4.265072247135027,47.82262082710513,31.49975087194818
02500834,11314,519,846,237,1175,5180,1766,1036,555,5399,2960,100.0,4.587237051440693,7.477461552059396,2.0947498674208944,10.385363266749161,45.78398444405162,15.608980024748101,9.156796888810323,4.905426904719816,47.71963938483295,26.162276825172352
02500835,8904,524,595,147,1034,4321,1078,622,583,4159,3232,100.0,5.884995507637017,6.682389937106918,1.650943396226415,11.612758310871518,48.52875112309075,12.10691823899371,6.985624438454627,6.547619047619048,46.70934411500449,36.298292902066486
02500836,5186,393,610,140,282,1759,798,563,641,2628,710,100.0,7.578094870806017,11.762437331276514,2.699575780948708,5.437716930196683,33.91824141920555,15.387581951407636,10.856151176243733,12.360200539915155,50.67489394523717,13.690705746239876
03100101,4794,312,493,122,337,1372,700,641,817,2254,680,100.0,6.508135168961202,10.28368794326241,2.5448477263245723,7.02962035878181,28.619107217355026,14.601585314977056,13.370880267000418,17.042136003337504,47.017104714226114,14.184397163120568
03100102,3505,239,270,83,355,996,389,384,789,1724,999,100.0,6.818830242510698,7.703281027104136,2.3680456490727533,10.128388017118402,28.416547788873036,11.098430813124107,10.955777460770328,22.510699001426534,49.186875891583455,28.50213980028531
03100103,9473,591,890,291,1036,2329,1006,1054,2276,4902,2127,100.0,6.238783912171435,9.39512298110419,3.0718885252823815,10.93634540272353,24.58566452021535,10.619655864034625,11.126359125936872,24.026179668531615,51.747070621767136,22.453288293043386
03200204,2122,82,179,66,138,348,298,433,578,1024,136,100.0,3.8642789820923658,8.435438265786994,3.1102733270499527,6.503298774740811,16.39962299717248,14.043355325164939,20.405278039585298,27.238454288407166,48.25636192271442,6.4090480678605095
03200205,9186,486,867,302,946,2030,1277,1487,1791,4775,1427,100.0,5.290659699542783,9.438275636838668,3.2876115828434576,10.298279991291096,22.098846070106685,13.901589375136075,16.18767689962987,19.497060744611368,51.98127585456129,15.534509035488785
03200206,6814,354,720,242,736,1641,1009,1010,1102,3517,1186,100.0,5.195186380980334,10.566480774875258,3.551511593777517,10.801291458761373,24.082770766069856,14.807748752568243,14.822424420311126,16.172585852656297,51.61432345171705,17.40534194305841
03200207,11914,596,1277,358,1025,2986,1727,1835,2110,6094,1817,100.0,5.0025180459963074,10.718482457612891,3.0048682222595264,8.603323820715126,25.06295114990767,14.49555145207319,15.402048010743663,17.710256840691624,51.1499076716468,15.250965250965251
03200308,5237,259,532,207,357,1112,727,1006,1037,2662,449,100.0,4.945579530265419,10.158487683788428,3.952644643880084,6.816879893068551,21.233530647317167,13.881993507733434,19.209471071223984,19.801413022722933,50.83062822226465,8.573610845904144
03200309,5483,281,641,180,401,1174,711,980,1115,2739,630,100.0,5.124931606784608,11.690680284515775,3.2828743388655846,7.313514499361664,21.4116359657122,12.967353638519057,17.87342695604596,20.335582710195148,49.95440452307131,11.490060186029547
03200310,8122,442,850,265,642,1919,1109,1302,1593,4202,799,100.0,5.442009357301157,10.465402610194534,3.262743166707707,7.904457030288106,23.627185422309775,13.65427234671263,16.030534351145036,19.61339571534105,51.736025609455794,9.837478453582861
03300411,11807,806,1531,433,1075,3078,1465,1519,1900,6104,2076,100.0,6.826458880325231,12.966884051833658,3.6673159989836535,9.104768357753874,26.069280935038535,12.407893622427373,12.865249428305242,16.092148725332432,51.698145168120604,17.582789870415855
03300412,5257,245,477,135,366,937,663,1018,1416,2647,340,100.0,4.660452729693742,9.073616130873122,2.5680045653414494,6.962145710481263,17.823853909073616,12.611755754232451,19.364656648278487,26.935514552025868,50.35191173673198,6.46756705345254
03300413,3175,148,357,109,219,520,465,594,763,1593,145,100.0,4.661417322834645,11.244094488188978,3.4330708661417324,6.897637795275591,16.37795275590551,14.645669291338583,18.708661417322833,24.031496062992126,50.17322834645669,4.566929133858268
03300514,6758,249,682,216,458,1112,950,1325,1766,3433,407,100.0,3.6845220479431786,10.091743119266056,3.19621189701095,6.777153003847292,16.454572358686,14.05741343592779,19.606392423794023,26.13199171352471,50.79905297425273,6.0224918614974845
03300515,46,3,3,3,3,6,6,6,16,22,3,100.0,6.521739130434782,6.521739130434782,6.521739130434782,6.521739130434782,13.043478260869565,13.043478260869565,13.043478260869565,34.78260869565217,47.82608695652174,6.521739130434782
03300516,10155,697,969,281,1036,2830,1071,1430,1841,4950,2575,100.0,6.863613983259478,9.542097488921714,2.7671097981290007,10.201870999507632,27.868045297882816,10.546528803545051,14.081733136386015,18.12900049236829,48.74446085672083,25.35696701132447
03300517,1067,28,68,37,55,135,157,229,358,532,32,100.0,2.6241799437675724,6.373008434864105,3.467666354264293,5.154639175257731,12.652296157450795,14.71415182755389,21.46204311152765,33.55201499531397,49.85941893158388,2.999062792877226
03400618,4797,234,507,182,440,971,701,917,845,2415,450,100.0,4.878048780487805,10.569105691056912,3.7940379403794036,9.172399416301856,20.241817802793413,14.613299979153638,19.116114238065457,17.615176151761517,50.34396497811132,9.380863039399625
03400619,10591,532,836,308,961,2444,1327,1736,2447,5464,1343,100.0,5.023132848645076,7.893494476442263,2.9081295439524126,9.07374185629308,23.07619677084317,12.52950618449627,16.39127561136814,23.10452270795959,51.590973468038904,12.680577849117174
03400620,3574,173,306,160,316,638,544,588,849,1860,490,100.0,4.8405148293228875,8.561835478455512,4.476776720761052,8.841634023503078,17.851147174034697,15.221040850587578,16.452154448796865,23.75489647453833,52.042529378847235,13.710128707330721
03400721,11906,686,1269,475,1018,3597,2081,1465,1315,6168,1779,100.0,5.761800772719637,10.658491516882245,3.989585083151352,8.55031076768016,30.21165798756929,17.478582227448346,12.304720309087855,11.04485133546111,51.805812195531665,14.942046027213172
03400722,3843,208,354,124,361,890,550,582,774,2091,532,100.0,5.412438199323446,9.211553473848557,3.2266458495966694,9.393702836325787,23.158990372105126,14.311735623211034,15.144418423106949,20.140515222482435,54.41061670569868,13.843351548269581
03400723,7516,472,811,254,744,2522,1080,783,850,3855,1258,100.0,6.279936136242682,10.790313996806812,3.3794571580627992,9.89888238424694,33.55508249068653,14.369345396487493,10.417775412453432,11.309207025013306,51.29058009579563,16.737626397019692
03400724,8465,510,775,269,787,2355,1125,1107,1537,4573,1064,100.0,6.0248080330773774,9.15534554046072,3.1777909037212053,9.297105729474305,27.820437093916123,13.290017720023627,13.077377436503248,18.15711754282339,54.02244536326049,12.569403425871235
03400725,7737,410,764,213,596,1845,885,1176,1848,4174,730,100.0,5.29921158071604,9.874628408944035,2.7530050407134548,7.703244151479901,23.84645211322218,11.438542070569989,15.199689802248933,23.885226832105467,53.94855887294817,9.435181594933436
03400826,7199,404,634,216,688,2189,968,898,1202,3715,1382,100.0,5.611890540352827,8.806778719266564,3.000416724545076,9.556882900402835,30.407000972357274,13.44631198777608,12.473954715932768,16.69676343936658,51.60438949854146,19.19711070982081
03400827,9675,440,781,237,816,3310,1493,1246,1352,4972,1762,100.0,4.547803617571059,8.072351421188632,2.449612403100775,8.434108527131782,34.21188630490956,15.431524547803619,12.878552971576227,13.974160206718347,51.39018087855297,18.211886304909562
